given_name,family_name,gender,birthdate,language,street,postcode,city,country,latitude,longitude,phone_number
Donna,Tutino,female,1946-10-05,it,"Canale Pigafetta, 19 Piano 1",23024,Piedelpoggio,Italy,45.478244,9.616169,351622935
Rosalia,Goldstein,female,1958-01-29,it,"Canale Campanella, 81",23848,Riomaggiore,Italy,45.873123,11.055126,+39 0573047208
Dante,Roccabonella,male,1976-12-04,it,"Stretto Ennio, 82",15059,Piano Di Frassineta,Italy,43.89754,11.891198,038270355
Massimiliano,Renier,male,2003-04-10,it,"Viale Marinetti, 434",91100,Pera Di Fassa,Italy,40.934715,14.760196,+39 096333334
Raffaello,Metella,male,1989-07-29,it,"Stretto Zichichi, 0 Piano 8",47035,Pentedattilo,Italy,46.134201,12.145446,0536269773
Ronaldo,Pavarotti,male,1970-10-10,it,"Viale Calogero, 3",88822,Colonia Di Anzio,Italy,39.889989,8.97167,3493265616
Antonia,Trobbiani,female,1983-07-31,it,"Contrada Ziani, 8 Appartamento 17",86090,Caprara D'Abruzzo,Italy,45.803747,8.178436,+39 05356318787
Nino,Ammaniti,male,1982-10-16,it,"Contrada Polani, 520 Piano 7",28828,Corfino,Italy,40.51597,8.484646,37012827397
Elvira,Trebbi,female,1969-04-20,it,"Stretto Alfredo, 356 Appartamento 89",86080,Morano,Italy,42.349447,13.407855,34699178740
Michela,Magnani,female,1973-07-20,it,"Rotonda Tencalla, 50 Appartamento 39",25133,Cosio Di Arroscia,Italy,41.812582,12.2438,039819871
Antonia,Novaro,female,2002-09-24,it,"Canale Moschino, 531 Piano 4",34100,Coccorino,Italy,44.967744,9.666945,+39 014184083
Filippo,Filzi,male,1979-02-25,it,"Stretto Azeglio, 9 Piano 0",23832,Castiglione Della Valle,Italy,40.895096,8.397486,+39 350580148
Dionigi,Barcaccia,male,2002-08-25,it,"Rotonda Treves, 739 Appartamento 75",90013,Bianzano,Italy,41.51813,14.624984,0588157146
Fabio,Lettiere,male,1958-09-23,it,"Strada Graziano, 914 Piano 2",98125,Valdina,Italy,43.207814,11.076303,073198405
Ermenegildo,Zoppetti,male,1997-05-09,it,"Piazza Dino, 70 Piano 2",37036,Cavrie,Italy,44.824692,12.101314,0165335555
Natalia,Interiano,female,1947-04-28,it,"Strada Zabarella, 84 Piano 6",42045,San Mauro,Italy,39.876841,9.438817,+39 0823351152
Benedetto,Ferrante,male,1992-02-21,it,"Borgo Giuseppina, 34",17042,Piccolino,Italy,42.995771,13.308965,+39 01184509655
Annibale,Faggiani,male,1951-04-11,it,"Strada Lovato, 630",60011,Susano,Italy,44.959927,11.585233,0583818095
Aurora,Muti,female,2005-04-18,it,"Contrada Martino, 61 Piano 9",20149,Vaccarezza,Italy,44.547643,7.746746,+39 030504423
Costanzo,Leopardi,male,1987-03-11,it,"Incrocio Saraceno, 7",80127,Ghivizzano,Italy,41.278626,14.131368,+39 05710022142
Franco,Marino,male,1936-12-05,it,"Strada Silvia, 46 Piano 7",00191,Scorcetoli,Italy,40.349549,15.978406,+39 0896002408
Antonino,Martucci,male,1983-01-17,it,"Canale Gioffre, 94 Piano 9",86170,Cervesina,Italy,44.589693,10.503667,+39 03733947357
Dolores,Milanesi,female,1999-07-23,it,"Incrocio Mancini, 92",70037,Illorai,Italy,45.025318,10.438378,0163066714
Jolanda,Depero,female,1959-11-11,it,"Vicolo Mennea, 99 Appartamento 3",00119,Sesto Cremonese,Italy,37.36742,13.938019,07211880638
Gianfrancesco,Michelangeli,male,1938-10-11,it,"Borgo Montalcini, 78 Appartamento 0",88813,Dorzano,Italy,45.921282,12.520468,0166480335
Vanessa,Monti,female,1990-06-02,it,"Canale Napoleone, 14 Piano 4",32015,Soprana,Italy,44.596097,9.865701,+39 047114464
Patrizio,Bragadin,male,1990-10-21,it,"Vicolo Bocelli, 99 Piano 6",90136,Bivio Palomonte,Italy,40.713231,15.35029,3783094476
Anita,Donatoni,female,1995-06-29,it,"Canale Renata, 64 Piano 6",30173,Parisi,Italy,45.28712,7.858678,+39 088402663
Vanessa,Farinelli,female,2007-02-17,it,"Viale Speri, 28 Piano 3",33013,Colle Campano,Italy,37.815605,13.136954,+39 3701442079
Alphons,Gritti,male,1967-07-12,it,"Canale Fabia, 227 Appartamento 4",34079,Lomnago,Italy,37.580519,14.066267,094128777
Guglielmo,Muratori,male,1954-12-14,it,"Contrada Luisa, 156",33082,Vinadio,Italy,45.6592,8.230532,073400396
Fiamma,Bottigliero,female,1994-10-17,it,"Via Brenna, 78 Appartamento 3",28861,Campobello Di Mazara,Italy,44.711788,8.453298,+39 3714393275
Calogero,Vecoli,male,1973-01-13,it,"Via Enrico, 5",63815,Fontanelice,Italy,43.393063,11.529362,0586273421
Ubaldo,Molesini,male,2003-10-09,it,"Piazza Claudia, 78 Piano 1",37129,Saletto,Italy,37.843256,14.711117,0317863360
Ruggiero,Guarneri,male,1963-03-21,it,"Via Bazzi, 64 Appartamento 6",27030,Gioia Dei Marsi,Italy,45.360991,7.278563,+39 0345411016
Tiziano,Mascheroni,male,2007-01-09,it,"Via Murialdo, 4 Piano 0",33051,Ridotti,Italy,44.976826,8.50046,+39 086221984
Bartolomeo,Galilei,male,1957-03-05,it,"Rotonda Ponti, 76",29029,Baldissero Torinese,Italy,39.534303,8.446569,+39 3514788385
Virginia,Bondumier,female,1973-10-15,it,"Stretto Baroffio, 43",17057,Vigo Di Ton,Italy,44.387423,12.039532,+39 09423403280
Calogero,Palumbo,male,1993-07-30,it,"Contrada Satta, 58",08025,Capo Comino,Italy,45.115975,11.889427,+39 0931134372
Adriana,Morpurgo,female,1990-10-13,it,"Vicolo Garobbio, 7 Piano 0",24047,Marina Di Caulonia,Italy,44.395185,11.481189,+39 037513212
Gabriella,Ramazzotti,female,1994-06-28,it,"Rotonda Giosuè, 850",74012,Pietragalla,Italy,46.391809,11.722904,+39 3430975384
Elena,Columbo,female,1936-12-07,it,"Contrada Luigi, 90",13824,Montebello Vicentino,Italy,46.274323,10.794671,3500408079
Ludovico,Bandello,male,1979-04-25,it,"Stretto Cerutti, 314",47835,Villarbasse,Italy,40.545813,14.857075,+39 320397735
Tiziana,Ioppi,female,1947-03-06,it,"Viale Tarchetti, 40 Appartamento 5",30123,Albi,Italy,40.271127,8.700946,+39 07194651681
Gustavo,Zanichelli,male,1967-05-28,it,"Vicolo Panfilo, 2 Appartamento 31",76121,Casella,Italy,37.430198,13.00117,3772223822
Marcantonio,Cammarata,male,1984-10-12,it,"Piazza Modugno, 126",37026,Longastrino,Italy,44.222569,9.966783,37016322225
Adriana,Bataglia,female,1986-03-11,it,"Stretto Rinaldi, 156",63088,Lupara,Italy,40.56125,16.359267,+39 01654547672
Amanda,Molesini,female,1947-02-18,it,"Via Geronimo, 87 Appartamento 8",33047,Castelpetroso,Italy,40.676976,15.815545,3918605313
Ubaldo,Taccola,male,1984-06-18,it,"Vicolo Gelsomina, 712",98041,Sissa,Italy,45.63285,9.589109,+39 36656345336
Oreste,Moresi,male,1998-07-11,it,"Rotonda Zamengo, 2 Piano 0",38055,Castelspina,Italy,38.082202,15.012658,+39 33806423191
Donna,Beffa,female,1990-03-03,it,"Borgo Orazio, 5 Piano 1",80146,Santeramo In Colle,Italy,43.981985,12.697438,+39 362464708
Cristina,Bondumier,female,1994-12-13,it,"Rotonda Vergassola, 7 Piano 5",06126,Pozzengo,Italy,45.769334,7.546542,+39 09159430393
Melania,Cremonesi,female,1938-03-13,it,"Vicolo Maurizio, 577 Appartamento 4",28887,Cariati,Italy,37.187013,14.57152,+39 0471391284
Melania,Necci,female,1936-03-05,it,"Stretto Bartolomeo, 75",47039,Alvignano,Italy,36.832854,15.094109,0116455072
Nicolò,Sagredo,male,1996-08-09,it,"Piazza Bettina, 2 Appartamento 31",39010,Trezzano Sul Naviglio,Italy,44.666829,11.901081,07561723397
Serena,Galiazzo,female,1944-10-06,it,"Incrocio Alessio, 848 Piano 3",40123,Mili Marina,Italy,46.508255,10.729191,0835456527
Monica,Emanuelli,female,1964-10-06,it,"Vicolo Coppola, 90 Appartamento 7",70038,Su Linalvu,Italy,46.349177,13.749979,06791452605
Jacopo,Majorana,male,1989-09-03,it,"Via Atenulf, 9 Piano 8",15057,Cologno Al Serio,Italy,43.204408,11.244134,+39 3505182774
Ronaldo,Monicelli,male,1950-01-08,it,"Canale Cerquiglini, 4 Piano 6",37135,Rezzano,Italy,39.732498,15.905241,+39 0422006379
Fedele,Zichichi,male,2004-02-03,it,"Contrada Monti, 8",61025,Acilia,Italy,43.546017,12.755098,0736425982
Biagio,Valmarana,male,1965-01-28,it,"Contrada Graziella, 95",35041,Bazzano Parmense,Italy,40.628327,16.368816,0933560968
Gioffre,Barzini,male,2002-05-13,it,"Viale Benito, 9 Piano 3",72025,Vittorito,Italy,44.807121,7.923987,0545249473
Lazzaro,Riccardi,male,1967-10-27,it,"Canale Alessio, 0 Piano 9",67052,Meina,Italy,43.654782,12.603444,+39 05751758549
Enrico,Cocci,male,1962-07-27,it,"Rotonda Murialdo, 65",87056,Castelbellino,Italy,40.499095,17.262772,0775138069
Fiorenzo,Nugnes,male,2003-06-07,it,"Piazza Giradello, 28 Piano 9",15059,Caccamo,Italy,44.546738,10.458808,+39 350053855
Adriana,Bevilacqua,female,1971-11-06,it,"Stretto Armando, 31",00155,Carpineto Sinello,Italy,44.948264,7.020585,+39 3760276974
Piergiuseppe,Tornatore,male,1991-05-09,it,"Rotonda Fulvio, 71",56034,Montresta,Italy,40.966415,14.612643,032132397
Costanzo,Piazzi,male,1944-10-18,it,"Viale Sergius, 88 Piano 4",84135,Supino,Italy,45.155938,11.901196,045132821
Rita,Sabatini,female,2001-06-01,it,"Vicolo Marini, 64 Piano 7",28859,Galliate Lombardo,Italy,42.500639,12.082787,37935724318
Giuliano,Interiano,male,1968-12-23,it,"Via Cimini, 80 Appartamento 3",00023,Castel Di Decima,Italy,39.793155,8.599579,+39 3684468729
Giada,Alfonsi,female,1969-04-06,it,"Piazza Gregorio, 72",46032,Saragiolo,Italy,37.789258,13.025284,+39 0585091856
Greco,Calvo,male,1966-01-03,it,"Rotonda Gotti, 558 Piano 5",76123,Malnate,Italy,45.601922,12.544728,+39 05859331692
Filippa,Pellico,female,1948-03-04,it,"Stretto Valeria, 341 Appartamento 55",53035,Sale Delle Langhe,Italy,39.516471,9.091845,+39 0376681815
Annetta,Bellocchio,female,2008-01-01,it,"Incrocio Alderano, 23",97011,Cussignacco,Italy,37.726138,14.922158,057393493
Ilaria,Flaiano,female,1997-03-28,it,"Stretto Romana, 88 Piano 6",55039,Spezzano Della Sila,Italy,41.008838,9.318589,0974310422
Lolita,Morucci,female,1986-12-07,it,"Contrada Stein, 89",08016,Variano,Italy,41.342319,14.9476,+39 08815593473
Jacopo,Costalonga,male,1949-01-11,it,"Via Michela, 13 Piano 4",02025,Casina,Italy,46.18436,9.186327,3311433659
Griselda,Ferrante,female,1979-01-21,it,"Via Ruggero, 88 Appartamento 16",36020,San Lorenzo Nuovo,Italy,44.408021,11.333939,+39 36832011882
Simone,Spinola,male,1939-10-02,it,"Via Tonia, 738",84047,Stefanaconi,Italy,45.170592,8.647071,+39 3616867198
Lamberto,Canetta,male,1957-02-09,it,"Piazza Ermenegildo, 117 Appartamento 8",26863,Casteldaccia,Italy,45.04647,7.559612,0432595018
Jolanda,Totino,female,1971-06-15,it,"Stretto Ugo, 5",00132,Sant'Angelo In Mercole,Italy,46.060011,13.565615,+39 08081147136
Amalia,Gonzaga,female,1998-01-29,it,"Strada Giancarlo, 246",81042,San Benedetto Dei Marsi,Italy,45.690393,13.467216,0923378653
Giulio,Saffi,male,1986-12-24,it,"Contrada Tebaldi, 9",86086,Catona,Italy,44.886306,12.236187,+39 3710064271
Fernanda,Barberini,female,1955-03-22,it,"Vicolo Arsenio, 88 Appartamento 5",74018,Savoca,Italy,43.020169,13.02993,3556064404
Elvira,Filippini,female,1990-10-28,it,"Canale Comisso, 5",80146,Roreto,Italy,44.621818,10.503483,076174443
Caterina,Moretti,female,2000-10-14,it,"Rotonda Antonello, 5",73044,Torano,Italy,44.164046,12.26501,3505377019
Margherita,Travia,female,1955-07-26,it,"Strada Greca, 535",47835,Monte Terminillo,Italy,46.264688,12.443443,0578725488
Alfio,Caffarelli,male,1995-08-11,it,"Incrocio Venancio, 481 Appartamento 60",32027,Curno,Italy,37.456086,13.707401,+39 3662923210
Adriano,Lamborghini,male,1970-09-02,it,"Canale Natalia, 51 Appartamento 20",61032,Spinimbecco,Italy,40.040361,16.542543,+39 0586761437
Serena,Caruso,female,1979-04-08,it,"Contrada Vanvitelli, 50",44023,Tortona,Italy,46.402053,12.542766,0343201182
Eliana,Agostini,female,1963-03-30,it,"Stretto Belletini, 5 Appartamento 67",27053,Scauri,Italy,40.937526,16.952102,+39 037688325
Gloria,Fantini,female,2000-01-10,it,"Rotonda Travia, 9 Piano 6",67041,Montebello Vicentino,Italy,41.061279,14.116313,+39 082557789
Benvenuto,Bernardi,male,1948-04-14,it,"Borgo Saraceno, 842",16142,Levaldigi,Italy,46.139379,10.358446,+39 371580523
Erika,Zampa,female,1948-07-31,it,"Strada Gianmarco, 91 Piano 9",57128,Poiana Di Granfion,Italy,41.791302,13.585932,+39 07716267440
Lauretta,Borzomì,female,1975-01-07,it,"Incrocio Ferrata, 81 Piano 0",40041,Santa Croce Bigolina,Italy,42.944657,10.950626,+39 016361370
Guglielmo,Giannelli,male,1945-04-28,it,"Via Giuseppe, 883 Piano 0",20142,Montenero Val Cocchiara,Italy,39.052022,16.332051,+39 053564128
Nico,Serlupi,male,1961-07-18,it,"Incrocio Ivan, 0",19016,Lamosano,Italy,42.310958,12.186285,014109277
Melissa,Piccinni,female,1972-07-30,it,"Borgo Jolanda, 42",38040,Ceramida,Italy,46.814347,12.016789,042502976
Orlando,Farinelli,male,1944-07-18,it,"Contrada Annetta, 14 Appartamento 31",01035,Grisolia,Italy,45.346113,10.392905,+39 04238016448
Maurilio,Lanfranchi,male,2007-02-19,it,"Contrada Baldassare, 45",67053,Sali Vercellese,Italy,44.910107,7.682451,+39 054187473
Eva,Randazzo,female,1963-01-08,it,"Canale Longhena, 51",95129,Valnegra,Italy,45.533558,8.438749,+39 0163758452
Coriolano,Mascheroni,male,1952-02-29,it,"Vicolo Olga, 827 Appartamento 11",25083,Moladi,Italy,43.882926,10.419488,+39 38904787734
Bartolomeo,Mazzanti,male,1981-10-26,it,"Via Tonino, 44",06031,Palomonte,Italy,40.017707,9.488632,3440381994
Nicoletta,Fabrizi,female,1966-07-04,it,"Viale Ignazio, 858",28884,San Pietro In Trento,Italy,44.588816,11.101976,+39 0819760592
Milena,Cilibrasi,female,1959-01-08,it,"Vicolo Pertile, 6",41016,Grognardo,Italy,44.812015,7.939746,+39 0962378934
Lauretta,Blasi,female,1975-06-09,it,"Vicolo Fiorenzo, 0",87067,Casalvecchio Siculo,Italy,42.960894,11.827965,07617059879
Elena,Murialdo,female,1955-12-20,it,"Via Binaghi, 64 Appartamento 96",95042,Castelvecchio Pascoli,Italy,44.387098,8.060897,+39 3515219237
Maurilio,Giacconi,male,1952-11-06,it,"Piazza Simonetta, 37 Piano 2",30171,Matera,Italy,42.975362,12.007336,+39 097489129
Angelo,Venier,male,2006-03-26,it,"Stretto Gionata, 19",23033,Ligurno,Italy,46.178788,13.542973,+39 0765805509
Pasquale,Tasca,male,2005-10-08,it,"Incrocio Benedetto, 24 Piano 3",64032,Costigliole Saluzzo,Italy,43.985524,11.003994,042931846
Nadia,Turati,female,2005-11-20,it,"Strada Burcardo, 11",63823,Bomporto,Italy,41.520109,13.791395,3634393737
Annamaria,Scarlatti,female,1986-02-26,it,"Piazza Bova, 31 Piano 0",35042,Zisa,Italy,46.15096,13.573585,+39 3734605261
Rosalia,Callegaro,female,1965-08-14,it,"Rotonda Agostino, 488 Piano 2",96015,Ventimiglia,Italy,45.81084,12.35244,+39 0783824619
Pellegrino,Righi,male,1993-03-10,it,"Canale Anichini, 593",09129,Sauze D'Oulx,Italy,40.855825,14.135989,+39 03447647319
Piersanti,Iannuzzi,male,1949-03-26,it,"Vicolo Galasso, 77",90136,Pugnello,Italy,41.961384,13.872671,+39 012284653
Augusto,Donatoni,male,1942-03-31,it,"Strada Giorgio, 94 Piano 4",80077,Monteguidi,Italy,40.377639,15.975831,+39 05359135750
Calogero,Stein,male,1962-03-28,it,"Contrada Bernardo, 796 Appartamento 13",98072,Pazzera,Italy,44.108507,9.626741,+39 3441273608
Pier,Polizzi,male,1942-02-25,it,"Viale Beffa, 2 Piano 5",62017,Camazzole,Italy,44.32703,11.770868,373987635
Antonietta,Mortati,female,1988-06-09,it,"Stretto Flora, 21",22014,Montemaggiore Belsito,Italy,42.185574,13.888697,01032990964
Viridiana,Bompiani,female,1974-02-20,it,"Incrocio Ortolani, 54",28858,Briga Alta,Italy,42.912081,11.401766,+39 07948386471
Giulietta,Puglisi,female,1984-12-09,it,"Via Foconi, 288 Appartamento 0",20851,Pettineo,Italy,40.906622,16.811844,033282681
Romeo,Faggiani,male,1947-12-29,it,"Strada Ippazio, 52 Piano 1",54014,Stazzano,Italy,45.352506,8.362611,+39 078378644
Gianpietro,Marzorati,male,1999-06-22,it,"Viale Ugolino, 1 Piano 1",56012,Predazzo,Italy,43.586803,13.26467,+39 03012628235
Licia,Bergoglio,female,2007-06-19,it,"Rotonda Gregori, 39",20078,Celenza Sul Trigno,Italy,42.935593,11.623445,016560594
Rosina,Troisi,female,1971-08-16,it,"Rotonda Ponti, 41",28041,Peveragno,Italy,39.677503,16.314586,+39 0376339913
Aldo,Ricolfi,male,1974-12-15,it,"Strada Marcantonio, 378 Piano 5",35034,Arzano,Italy,41.551291,15.682112,+39 3807010934
Baldassare,Contarini,male,1996-12-20,it,"Vicolo Marcello, 122",80055,Casamazzagno,Italy,37.686385,13.267969,3774289660
Giampaolo,Bondumier,male,1981-05-28,it,"Piazza Massimo, 619",98064,Torre Di Ruggiero,Italy,44.137075,9.554797,+39 077183556
Elladio,Tartaglia,male,1939-05-30,it,"Canale Troisi, 241",30021,Prato Allo Stelvio,Italy,45.236184,12.06662,0418454223
Corrado,Giannelli,male,1943-09-09,it,"Viale Sylvia, 838 Piano 6",62034,Cavarzere,Italy,43.742343,11.50035,+39 077344461
Caterina,Morandini,female,1938-06-25,it,"Rotonda Monteverdi, 94 Appartamento 20",26029,Trambileno,Italy,40.142075,15.19008,07360045925
Carlo,Bonolis,male,1991-08-08,it,"Via Gianluigi, 626 Appartamento 6",88044,Mussotto,Italy,37.696151,13.079417,+39 0835699435
Silvia,Schiavo,female,1988-11-22,it,"Vicolo Liana, 35 Piano 0",20069,Santo Stefano Di Sante Marie,Italy,46.126781,10.381406,+39 055707615
Hugo,Sandi,male,1991-11-19,it,"Borgo Caironi, 2 Appartamento 9",66043,Guardavalle,Italy,39.116713,16.008822,+39 05743226119
Vincenzo,Bocelli,male,1960-02-04,it,"Viale Tamborini, 33 Appartamento 63",90031,Potenzoni,Italy,41.032784,14.052173,+39 3919273050
Gaspare,Tarchetti,male,1977-03-26,it,"Rotonda Togliatti, 150",46032,Perugia Stazione,Italy,46.008815,12.553265,+39 36246398400
Carla,Bongiorno,female,1940-04-14,it,"Contrada Evangelista, 22",86028,Fara Vicentino,Italy,45.209802,7.953397,01221193204
Mauro,Sinisi,male,1941-03-08,it,"Piazza Iacobucci, 46 Appartamento 5",85016,Altavilla Silentina,Italy,43.932445,10.249652,+39 339772289
Roberta,Satta,female,1983-04-07,it,"Canale Vivaldi, 197",67044,Pontirolo Nuovo,Italy,46.052852,10.049024,+39 093359516
Carla,Rapisardi,female,1955-12-04,it,"Stretto Morandi, 779 Appartamento 5",95034,Cazzano Di Tramigna,Italy,44.612217,9.411209,+39 3853570019
Paoletta,Bossi,female,1969-04-01,it,"Strada Antonini, 14 Piano 8",36023,Carloforte,Italy,42.981823,10.720824,01157219399
Nicoletta,Faranda,female,1992-04-05,it,"Via Foa, 72 Piano 3",95012,Miasino,Italy,44.357969,7.301196,+39 0809539702
Vittorio,Moschino,male,1963-10-22,it,"Canale Venancio, 553 Piano 8",47027,Ponte Alla Chiassa,Italy,40.133619,8.937243,3339061258
Goffredo,Babati,male,1963-07-20,it,"Contrada Dario, 44 Appartamento 1",21051,Covolo,Italy,44.792531,8.669462,+39 037168510
Delfino,Brambilla,male,2005-02-14,it,"Contrada Campano, 81 Appartamento 1",60011,Cutrofiano,Italy,42.311483,13.570175,+39 3505371713
Ruggero,Russo,male,1971-04-02,it,"Borgo Medici, 5 Appartamento 2",56031,San Bovio,Italy,37.635522,14.779497,+39 037626397
Delfino,Gentilini,male,1982-11-10,it,"Contrada Bianca, 43",17046,Calvatone,Italy,45.91945,10.83073,+39 078486105
Nina,Sforza,female,1995-09-23,it,"Strada Ferdinando, 5",63855,Montegalda,Italy,43.04219,11.529217,0426523329
Antonella,Beccheria,female,1993-09-01,it,"Incrocio Schiaparelli, 23",00028,San Vito Dei Normanni,Italy,39.136326,16.328223,09337733566
Beppe,Dossi,male,2003-02-04,it,"Stretto Mirco, 20 Piano 3",00124,Torre Di Paestum,Italy,41.678226,14.824323,05865044841
Tonia,Altera,female,1957-07-31,it,"Borgo Chinnici, 1 Appartamento 3",32033,Canistro,Italy,37.920985,13.502506,+39 054141946
Flora,Crispi,female,1943-04-03,it,"Contrada Fabrizia, 1 Piano 5",47864,Sagron Mis,Italy,40.598992,17.90615,03167317794
Sylvia,Scarfoglio,female,1942-08-20,it,"Vicolo Trincavelli, 69 Appartamento 26",42021,Tavodo,Italy,41.841234,13.9649,+39 0921378480
Antonina,Binaghi,female,1980-03-09,it,"Incrocio Babati, 3",50126,Tezze,Italy,40.372407,14.882909,+39 05846314460
Diana,Salieri,female,1957-06-14,it,"Strada Nino, 135",17040,Schmuders,Italy,44.249562,7.132247,0932083177
Costanzo,Zacco,male,1953-04-30,it,"Viale Vigliotti, 954 Piano 4",42027,Marcignana,Italy,44.512995,7.649789,0584337708
Benito,Pistoletto,male,1999-02-02,it,"Strada Malenchini, 67 Appartamento 8",66041,Magnasco,Italy,37.045748,14.417317,+39 09315574997
Anita,Emanuelli,female,1979-03-15,it,"Strada Fattori, 90 Appartamento 1",42040,Correzzo,Italy,41.462726,13.704801,3371080651
Salvi,Argan,male,1978-11-11,it,"Piazza Serlupi, 6 Appartamento 7",60129,Alica,Italy,40.690577,15.318968,0514129802
Giada,Crespi,female,1983-08-05,it,"Rotonda Rolando, 262 Appartamento 65",38089,Santa Maria Del Giudice,Italy,42.864286,13.114049,+39 343143108
Serena,Monicelli,female,1981-11-08,it,"Contrada Alessandro, 417 Appartamento 19",85056,Serravalle A Po,Italy,37.826168,12.678659,+39 05885678279
Vincentio,Foscari,male,1969-06-02,it,"Canale Fo, 80 Appartamento 50",28065,Castelverrino,Italy,37.302955,14.101773,+39 3918658095
Rosa,Simeoni,female,1972-12-04,it,"Borgo Amleto, 926",12051,Belsito,Italy,45.540494,9.215728,+39 0718242010
Luca,Falloppio,male,1972-05-03,it,"Contrada Turati, 989 Piano 4",28040,Montegibbio,Italy,40.342098,18.218143,+39 37779324161
Rosa,Seddio,female,1937-11-29,it,"Strada Perini, 79",60124,Cento,Italy,45.866352,9.264137,+39 39169539908
Ottavio,Chiesa,male,1989-01-10,it,"Via Smirnoff, 888 Piano 2",44033,Ranzanico,Italy,41.419812,16.007553,0708900345
Elisa,Ughi,female,1939-09-15,it,"Canale Malaparte, 45",01014,Alzano Scrivia,Italy,44.791889,11.550072,+39 0432839113
Barbara,Tafuri,female,1954-07-31,it,"Via Piermaria, 9 Appartamento 24",38056,San Pietro Magisano,Italy,44.213404,9.699021,05770491559
Carmelo,Nitti,male,1983-12-20,it,"Stretto Tamborini, 6",63072,Villadossola,Italy,45.963937,12.102753,0549141686
